STATION,NAME,DATE,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",6/7/1998,0,0,0,56,61,51
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",6/8/1998,0.05,0,0,59,67,50
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",6/9/1998,0,0,0,62,77,46
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",6/10/1998,0,0,0,67,82,52
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",6/11/1998,0.03,0,0,69,79,59
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",6/12/1998,0.25,0,0,62,65,59
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",6/13/1998,0.66,0,0,66,69,62
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",6/14/1998,0.47,0,0,67,71,62
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",6/15/1998,0.54,0,0,70,78,62
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",6/16/1998,0.04,0,0,68,72,64
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",6/17/1998,0,0,0,70,80,60
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",6/18/1998,0.99,0,0,72,78,65
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",6/19/1998,0.02,0,0,71,78,64
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",6/20/1998,0,0,0,72,81,62
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",6/21/1998,0,0,0,75,88,62
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",6/22/1998,0.51,0,0,77,86,67
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",6/23/1998,0.01,0,0,77,84,69
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",6/24/1998,0,0,0,75,84,65
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",6/25/1998,1.42,0,0,75,83,66
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",6/26/1998,0.89,0,0,73,80,66
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",6/27/1998,1.23,0,0,71,79,62
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",6/28/1998,0,0,0,67,76,58
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",6/29/1998,0.04,0,0,70,81,58
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",6/30/1998,0.57,0,0,69,74,63
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",7/1/1998,2.54,0,0,61,64,57
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",7/2/1998,0,0,0,67,80,53
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",7/3/1998,0,0,0,69,82,55
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",7/4/1998,0.73,0,0,70,81,59
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",7/5/1998,0.02,0,0,65,74,55
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",7/6/1998,0,0,0,65,78,52
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",7/7/1998,0,0,0,67,71,62
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",7/8/1998,1.01,0,0,65,70,59
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",7/9/1998,0.02,0,0,68,77,59
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",7/10/1998,0.51,0,0,65,70,59
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",7/11/1998,0.02,0,0,65,71,58
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",7/12/1998,0,0,0,68,77,58
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",7/13/1998,0,0,0,69,79,58
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",7/14/1998,0,0,0,77,88,65
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",7/15/1998,0,0,0,76,89,62
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",7/16/1998,1.73,0,0,78,88,67
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",7/17/1998,0.74,0,0,76,85,66
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",7/18/1998,0,0,0,70,79,60
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",7/19/1998,0,0,0,69,83,55
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",7/20/1998,0.03,0,0,76,87,65
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",7/21/1998,0,0,0,73,86,60
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",7/22/1998,0.01,0,0,80,89,70
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",7/23/1998,0.62,0,0,69,75,63
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",7/24/1998,0,0,0,66,75,56
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",7/25/1998,0,0,0,63,75,50
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",7/26/1998,0,0,0,64,74,54
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",7/27/1998,0,0,0,69,83,54
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",7/28/1998,0.23,0,0,75,83,66
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",7/29/1998,1.01,0,0,73,82,63
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",7/30/1998,0.09,0,0,66,73,58
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",7/31/1998,0,0,0,64,73,54
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",8/1/1998,0,0,0,64,79,49
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",8/2/1998,0,0,0,67,81,53
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",8/3/1998,0,0,0,69,81,57
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",8/4/1998,0,0,0,71,81,60
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",8/5/1998,0,0,0,73,85,60
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",8/6/1998,0.03,0,0,71,79,62
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",8/7/1998,0.03,0,0,70,74,66
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",8/8/1998,0,0,0,78,87,68
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",8/9/1998,0,0,0,78,87,68
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",8/10/1998,0.87,0,0,77,84,70
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",8/11/1998,3.62,0,0,71,77,65
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",8/12/1998,0.12,0,0,63,72,53
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",8/13/1998,0,0,0,61,73,49
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",8/14/1998,0,0,0,65,80,50
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",8/15/1998,0,0,0,74,80,67
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",8/16/1998,0.09,0,0,72,79,64
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",8/17/1998,0.01,0,0,74,84,64
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",8/18/1998,0.01,0,0,65,72,57
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",8/19/1998,0,0,0,59,69,49
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",8/20/1998,0.01,0,0,59,73,45
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",8/21/1998,0.18,0,0,66,73,58
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",8/22/1998,0.09,0,0,65,73,56
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",8/23/1998,0,0,0,65,74,56
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",8/24/1998,1.35,0,0,72,81,62
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",8/25/1998,0.2,0,0,68,77,59
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",8/26/1998,0,0,0,72,84,60
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",8/27/1998,0,0,0,71,83,59
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",8/28/1998,0,0,0,71,83,58
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",8/29/1998,0.17,0,0,66,69,63
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",8/30/1998,0.02,0,0,68,78,58
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",8/31/1998,0,0,0,65,77,53
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",9/1/1998,0,0,0,63,74,51
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",9/2/1998,0.29,0,0,66,75,56
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",9/3/1998,0.29,0,0,65,73,56
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",9/4/1998,0,0,0,63,73,53
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",9/5/1998,0,0,0,65,74,56
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",9/6/1998,0,0,0,75,87,62
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",9/7/1998,0.75,0,0,65,73,56
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",9/8/1998,0.11,0,0,60,65,54
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",9/9/1998,0.34,0,0,58,62,53
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",9/10/1998,0,0,0,61,67,54
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",9/11/1998,0,0,0,61,74,47
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",9/12/1998,0.06,0,0,62,69,55
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",9/13/1998,0,0,0,59,69,48
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",9/14/1998,0.03,0,0,61,73,49
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",9/15/1998,1.48,0,0,66,71,61
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",9/16/1998,0.01,0,0,57,67,47
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",9/17/1998,0,0,0,59,74,43
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",9/18/1998,0,0,0,59,71,46
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",9/19/1998,0,0,0,68,75,60
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",9/20/1998,0,0,0,68,75,61
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",9/21/1998,0,0,0,73,82,63
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",9/22/1998,0.01,0,0,59,70,48
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",9/23/1998,0.06,0,0,49,58,39
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",9/24/1998,0,0,0,50,63,36
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",9/25/1998,0,0,0,61,68,53
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",9/26/1998,0.33,0,0,61,73,49
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",9/27/1998,1.67,0,0,72,80,63
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",9/28/1998,0.02,0,0,54,64,44
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",9/29/1998,0,0,0,53,66,40
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",9/30/1998,0.19,0,0,61,67,55
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",10/1/1998,0.44,0,0,55,62,47
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",10/2/1998,0,0,0,47,54,40
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",10/3/1998,0,0,0,46,54,37
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",10/4/1998,0,0,0,46,59,32
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",10/5/1998,0,0,0,46,58,33
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",10/6/1998,0,0,0,42,54,29
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",10/7/1998,0.01,0,0,48,58,38
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",10/8/1998,0.33,0,0,56,60,51
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",10/9/1998,0,0,0,51,56,46
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",10/10/1998,0.12,0,0,55,58,52
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",10/11/1998,0.15,0,0,53,54,52
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",10/12/1998,0,0,0,53,56,49
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",10/13/1998,0,0,0,55,65,44
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",10/14/1998,0.61,0,0,54,59,49
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",10/15/1998,0.55,0,0,49,50,48
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",10/16/1998,0.04,0,0,46,55,37
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",10/17/1998,0,0,0,49,62,36
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",10/18/1998,0,0,0,66,73,58
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",10/19/1998,0,0,0,61,69,53
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",10/20/1998,0,0,0,51,56,45
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",10/21/1998,0,0,0,46,51,41
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",10/22/1998,0,0,0,44,48,40
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",10/23/1998,0,0,0,45,60,30
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",10/24/1998,0,0,0,56,71,41
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",10/25/1998,0,0,0,,61,34
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",10/26/1998,0,0,0,,53,29
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",10/27/1998,0,0,0,45,57,32
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",10/28/1998,0.16,0,0,51,54,48
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",10/29/1998,0.01,0,0,47,50,43
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",10/30/1998,0,0,0,45,49,40
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",10/31/1998,0,0,0,46,49,43
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",11/1/1998,0,0,0,45,48,41
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",11/2/1998,0,0,0,43,45,40
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",11/3/1998,0,0,0,38,40,36
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",11/4/1998,0.01,0.1,0,37,39,34
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",11/5/1998,0,0,0,39,41,37
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",11/6/1998,0,0,0,38,40,36
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",11/7/1998,0,0,0,40,45,35
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",11/8/1998,0,0,0,38,44,31
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",11/9/1998,0,0,0,37,42,32
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",11/10/1998,0.02,0,0,41,49,32
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",11/11/1998,0.34,0,0,50,58,42
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",11/12/1998,0.04,0,0,44,50,37
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",11/13/1998,0,0,0,36,40,32
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",11/14/1998,0.03,0,0,39,45,33
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",11/15/1998,0.14,0,0,41,48,34
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",11/16/1998,0,0,0,36,41,30
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",11/17/1998,0.18,2.3,1,30,33,26
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",11/18/1998,0,0,1,28,36,19
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",11/19/1998,0,0,0,39,47,31
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",11/20/1998,0.02,0,0,45,48,41
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",11/21/1998,0.02,0,0,38,43,32
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",11/22/1998,0,0,0,33,42,24
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",11/23/1998,0,0,0,50,58,41
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",11/24/1998,0.01,0,0,45,53,37
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",11/25/1998,0,0,0,37,41,32
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",11/26/1998,0.2,0,0,41,44,38
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",11/27/1998,0.01,0,0,40,42,38
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",11/28/1998,0,0,0,41,44,37
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",11/29/1998,0,0,0,38,45,31
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",11/30/1998,0,0,0,49,55,43
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",12/1/1998,0,0,0,49,57,40
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",12/2/1998,0,0,0,47,55,39
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",12/3/1998,0,0,0,45,50,40
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",12/4/1998,0,0,0,47,60,33
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",12/5/1998,0.01,0,0,33,39,26
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",12/6/1998,0,0,0,50,60,39
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",12/7/1998,0.01,0,0,48,67,29
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",12/8/1998,0.08,1.4,0,28,33,22
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",12/9/1998,0,0,1,34,42,25
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",12/10/1998,0.01,0,0,33,43,22
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",12/11/1998,0.02,0,0,32,41,23
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",12/12/1998,0,0,0,33,44,21
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",12/13/1998,0,0,0,39,46,32
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",12/14/1998,0,0,0,29,33,24
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",12/15/1998,0,,0,38,47,28
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",12/16/1998,0,0,0,38,43,32
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",12/17/1998,0.11,1.7,1,30,33,27
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",12/18/1998,0,0.3,1,21,28,13
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",12/19/1998,0,0,1,28,39,17
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",12/20/1998,0,0,0,33,42,23
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",12/21/1998,0.02,0,0,37,49,24
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",12/22/1998,0.02,0,0,31,51,11
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",12/23/1998,0,0,0,14,21,6
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",12/24/1998,0,0,0,23,29,17
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",12/25/1998,0,0,0,24,29,18
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",12/26/1998,0,0,0,29,34,24
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",12/27/1998,0,0,0,25,34,16
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",12/28/1998,0,0,0,30,38,22
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",12/29/1998,0,0,0,28,38,18
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",12/30/1998,0.09,0.9,0,18,34,1
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",12/31/1998,0,0.1,1,4,17,-9
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",1/1/1999,0.05,1.5,1,5,17,-7
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",1/2/1999,0,0,1,-1,7,-10
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",1/3/1999,0.71,1.5,1,22,36,7
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",1/4/1999,0.01,0.1,1,22,31,13
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",1/5/1999,0,0,1,10,18,1
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",1/6/1999,0,0,1,18,23,13
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",1/7/1999,0,0,1,17,25,9
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",1/8/1999,0.18,2.7,1,13,20,6
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",1/9/1999,0.52,7,4,21,27,15
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",1/10/1999,0,0,10,11,20,2
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",1/11/1999,0,0,10,9,19,-1
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",1/12/1999,0.03,1.2,10,13,24,2
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",1/13/1999,0.17,4,12,1,15,-14
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",1/14/1999,0.1,2.5,13,-7,8,-22
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",1/15/1999,0.78,3.5,15,20,34,8
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",1/16/1999,0,0,17,25,32,17
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",1/17/1999,0,0,15,34,40,28
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",1/18/1999,0.33,0,13,37,49,24
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",1/19/1999,0,0,10,37,39,34
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",1/20/1999,0,0,9,32,37,26
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",1/21/1999,0,0,8,30,37,23
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",1/22/1999,0.04,0.3,8,29,36,21
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",1/23/1999,0,0,8,42,48,35
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",1/24/1999,0.29,0,6,44,52,36
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",1/25/1999,0,0,3,28,36,19
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",1/26/1999,0.01,0.3,3,22,31,13
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",1/27/1999,0.03,0.6,3,27,32,21
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",1/28/1999,0.18,3.6,3,15,20,10
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",1/29/1999,0.08,1.6,8,9,14,4
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",1/30/1999,0,0,8,8,17,-2
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",1/31/1999,0,0,8,3,17,-12
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",2/1/1999,0,0,8,14,31,-3
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",2/2/1999,0.09,0,7,27,42,12
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",2/3/1999,0.01,0,5,39,45,33
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",2/4/1999,0,0,1,39,45,32
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",2/5/1999,0.01,0,1,29,40,17
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",2/6/1999,0.04,0.9,1,21,27,15
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",2/7/1999,0,0,2,22,28,16
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",2/8/1999,0,0,1,17,26,7
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",2/9/1999,0,0,1,26,42,10
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",2/10/1999,0,0,1,34,41,26
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",2/11/1999,0,0,1,33,46,20
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",2/12/1999,0.37,2.4,0,44,56,31
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",2/13/1999,0.17,2.9,3,25,31,18
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",2/14/1999,0,0,4,11,20,2
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",2/15/1999,0,0,4,16,32,0
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",2/16/1999,0,0,3,25,36,14
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",2/17/1999,0,0,2,33,42,24
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",2/18/1999,0,0,1,35,38,32
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",2/19/1999,0,0,1,29,34,24
