album,track_name,line,lyric,element,element_artist
Speak Now ,Long Live (Taylor's Version),51,I had the time of my life with you,Bridge,Taylor Swift
Speak Now ,Long Live (Taylor's Version),52,"Long, long live the walls we crashed through",Chorus,Taylor Swift
Speak Now ,Long Live (Taylor's Version),53,How the kingdom lights shined just for me and you,Chorus,Taylor Swift
Speak Now ,Long Live (Taylor's Version),54,"And I was screaming, ""Long live all the magic we made""",Chorus,Taylor Swift
Speak Now ,Long Live (Taylor's Version),55,"And bring on all the pretenders, I'm not afraid",Chorus,Taylor Swift
Speak Now ,Long Live (Taylor's Version),56,"Singing, ""Long live all the mountains we moved""",Chorus,Taylor Swift
Speak Now ,Long Live (Taylor's Version),57,I had the time of my life fighting dragons with you,Chorus,Taylor Swift
Speak Now ,Long Live (Taylor's Version),58,"And long, long live that look on your face",Chorus,Taylor Swift
Speak Now ,Long Live (Taylor's Version),59,And bring on all the pretenders,Chorus,Taylor Swift
Speak Now ,Long Live (Taylor's Version),60,"One day, we will be remembered",Chorus,Taylor Swift
Speak Now ,Ours (Taylor's Version),1,Elevator buttons and morning air,Verse 1,Taylor Swift
Speak Now ,Ours (Taylor's Version),2,Strangers' silence makes me want to take the stairs,Verse 1,Taylor Swift
Speak Now ,Ours (Taylor's Version),3,"If you were here, we'd laugh about their vacant stares",Verse 1,Taylor Swift
Speak Now ,Ours (Taylor's Version),4,"But right now, my time is theirs",Verse 1,Taylor Swift
Speak Now ,Ours (Taylor's Version),5,Seems like there's always someone who disapproves,Verse 1,Taylor Swift
Speak Now ,Ours (Taylor's Version),6,They'll judge it like they know about me and you,Verse 1,Taylor Swift
Speak Now ,Ours (Taylor's Version),7,And the verdict comes from those with nothing else to do,Verse 1,Taylor Swift
Speak Now ,Ours (Taylor's Version),8,"The jury's out, but my choice is you",Verse 1,Taylor Swift
Speak Now ,Ours (Taylor's Version),9,So don't you worry your pretty little mind,Chorus,Taylor Swift
Speak Now ,Ours (Taylor's Version),10,People throw rocks at things that shine,Chorus,Taylor Swift
Speak Now ,Ours (Taylor's Version),11,And life makes love look hard,Chorus,Taylor Swift
Speak Now ,Ours (Taylor's Version),12,"The stakes are high, the water's rough",Chorus,Taylor Swift
Speak Now ,Ours (Taylor's Version),13,But this love is ours,Chorus,Taylor Swift
Speak Now ,Ours (Taylor's Version),14,You never know what people have up their sleeves,Verse 2,Taylor Swift
Speak Now ,Ours (Taylor's Version),15,Ghosts from your past gonna jump out at me,Verse 2,Taylor Swift
Speak Now ,Ours (Taylor's Version),16,Lurking in the shadows with their lip gloss smiles,Verse 2,Taylor Swift
Speak Now ,Ours (Taylor's Version),17,"But I don't care, 'cause right now, you're mine",Verse 2,Taylor Swift
Speak Now ,Ours (Taylor's Version),18,And you'll say,Verse 2,Taylor Swift
Speak Now ,Ours (Taylor's Version),19,Don't you worry your pretty little mind,Chorus,Taylor Swift
Speak Now ,Ours (Taylor's Version),20,People throw rocks at things that shine,Chorus,Taylor Swift
Speak Now ,Ours (Taylor's Version),21,And life makes love look hard,Chorus,Taylor Swift
Speak Now ,Ours (Taylor's Version),22,"The stakes are high, the water's rough",Chorus,Taylor Swift
Speak Now ,Ours (Taylor's Version),23,But this love is ours,Chorus,Taylor Swift
Speak Now ,Ours (Taylor's Version),24,And it's not theirs to speculate if it's wrong and,Bridge,Taylor Swift
Speak Now ,Ours (Taylor's Version),25,"Your hands are tough, but they are where mine belong and",Bridge,Taylor Swift
Speak Now ,Ours (Taylor's Version),26,I'll fight their doubt and give you faith with this song for you,Bridge,Taylor Swift
Speak Now ,Ours (Taylor's Version),27,'Cause I love the gap between your teeth,Bridge,Taylor Swift
Speak Now ,Ours (Taylor's Version),28,And I love the riddles that you speak,Bridge,Taylor Swift
Speak Now ,Ours (Taylor's Version),29,And any snide remarks from my father about your tattoos,Bridge,Taylor Swift
Speak Now ,Ours (Taylor's Version),30,"Will be ignored, 'cause my heart is yours",Bridge,Taylor Swift
Speak Now ,Ours (Taylor's Version),31,So don't you worry your pretty little mind,Chorus,Taylor Swift
Speak Now ,Ours (Taylor's Version),32,People throw rocks at things that shine,Chorus,Taylor Swift
Speak Now ,Ours (Taylor's Version),33,And life makes love look hard,Chorus,Taylor Swift
Speak Now ,Ours (Taylor's Version),34,Don't you worry your pretty little mind,Chorus,Taylor Swift
Speak Now ,Ours (Taylor's Version),35,People throw rocks at things that shine,Chorus,Taylor Swift
Speak Now ,Ours (Taylor's Version),36,But they can't take what's ours,Chorus,Taylor Swift
Speak Now ,Ours (Taylor's Version),37,They can't take what's ours,Chorus,Taylor Swift
Speak Now ,Ours (Taylor's Version),38,"The stakes are high, the water's rough",Chorus,Taylor Swift
Speak Now ,Ours (Taylor's Version),39,But this love is ours,Chorus,Taylor Swift
Speak Now ,Superman (Taylor's Version),1,"Tall, dark, and superman",Verse 1,Taylor Swift
Speak Now ,Superman (Taylor's Version),2,He puts papers in his briefcase and drives away,Verse 1,Taylor Swift
Speak Now ,Superman (Taylor's Version),3,To save the world or go to work,Verse 1,Taylor Swift
Speak Now ,Superman (Taylor's Version),4,It's the same thing to me,Verse 1,Taylor Swift
Speak Now ,Superman (Taylor's Version),5,"He's got his mother's eyes, his father's ambition",Verse 1,Taylor Swift
Speak Now ,Superman (Taylor's Version),6,I wonder if he knows how much that I miss him,Verse 1,Taylor Swift
Speak Now ,Superman (Taylor's Version),7,"I hang on every word you say, yay",Verse 1,Taylor Swift
Speak Now ,Superman (Taylor's Version),8,"And you smile and say, ""How are you?""",Verse 1,Taylor Swift
Speak Now ,Superman (Taylor's Version),9,"And I'll say, ""Just fine""",Verse 1,Taylor Swift
Speak Now ,Superman (Taylor's Version),10,"I always forget to tell you, ""I love you""",Verse 1,Taylor Swift
Speak Now ,Superman (Taylor's Version),11,I love you forever,Verse 1,Taylor Swift
Speak Now ,Superman (Taylor's Version),12,I watch superman fly away,Chorus,Taylor Swift
Speak Now ,Superman (Taylor's Version),13,You've got a busy day today,Chorus,Taylor Swift
Speak Now ,Superman (Taylor's Version),14,"Go save the world, I'll be around",Chorus,Taylor Swift
Speak Now ,Superman (Taylor's Version),15,And I watch superman fly away,Chorus,Taylor Swift
Speak Now ,Superman (Taylor's Version),16,"Come back, I'll be with you someday",Chorus,Taylor Swift
Speak Now ,Superman (Taylor's Version),17,I'll be right here on the ground,Chorus,Taylor Swift
Speak Now ,Superman (Taylor's Version),18,When you come back down,Chorus,Taylor Swift
Speak Now ,Superman (Taylor's Version),19,"Tall, dark and beautiful",Verse 2,Taylor Swift
Speak Now ,Superman (Taylor's Version),20,"He's complicated, he's irrational",Verse 2,Taylor Swift
Speak Now ,Superman (Taylor's Version),21,"But I hope someday you'll take me away, and save the day, yeah",Verse 2,Taylor Swift
Speak Now ,Superman (Taylor's Version),22,Something in his deep brown eyes has me sayin',Verse 2,Taylor Swift
Speak Now ,Superman (Taylor's Version),23,He's not all bad like his reputation,Verse 2,Taylor Swift
Speak Now ,Superman (Taylor's Version),24,And I can't hear one single word they say,Verse 2,Taylor Swift
Speak Now ,Superman (Taylor's Version),25,"And you'll leave, got places to be, and I'll be okay",Verse 2,Taylor Swift
Speak Now ,Superman (Taylor's Version),26,"I always forget to tell you, ""I love you""",Verse 2,Taylor Swift
Speak Now ,Superman (Taylor's Version),27,I loved you from the very first day,Verse 2,Taylor Swift
Speak Now ,Superman (Taylor's Version),28,I watch superman fly away,Chorus,Taylor Swift
Speak Now ,Superman (Taylor's Version),29,You've got a busy day today,Chorus,Taylor Swift
Speak Now ,Superman (Taylor's Version),30,"Go save the world, I'll be around",Chorus,Taylor Swift
Speak Now ,Superman (Taylor's Version),31,And I watch superman fly away,Chorus,Taylor Swift
Speak Now ,Superman (Taylor's Version),32,"Come back, I'll be with you someday",Chorus,Taylor Swift
Speak Now ,Superman (Taylor's Version),33,I'll be right here on the ground,Chorus,Taylor Swift
Speak Now ,Superman (Taylor's Version),34,When you come back down,Chorus,Taylor Swift
Speak Now ,Superman (Taylor's Version),35,And I watch you fly around the world,Bridge,Taylor Swift
Speak Now ,Superman (Taylor's Version),36,And I hope you don't save some other girl,Bridge,Taylor Swift
Speak Now ,Superman (Taylor's Version),37,"Don't forget, don't forget about me",Bridge,Taylor Swift
Speak Now ,Superman (Taylor's Version),38,"I'm far away, but I never let you go",Bridge,Taylor Swift
Speak Now ,Superman (Taylor's Version),39,I'm love-struck and looking out the window,Bridge,Taylor Swift
Speak Now ,Superman (Taylor's Version),40,"Don't forget, don't forget where I'll be",Bridge,Taylor Swift
Speak Now ,Superman (Taylor's Version),41,"Right here, wishing the flowers were from you",Breakdown,Taylor Swift
Speak Now ,Superman (Taylor's Version),42,Wishing the card was from you,Breakdown,Taylor Swift
Speak Now ,Superman (Taylor's Version),43,Wishing the call was from you,Breakdown,Taylor Swift
Speak Now ,Superman (Taylor's Version),44,'Cause I loved you from the very first day,Breakdown,Taylor Swift
Speak Now ,Superman (Taylor's Version),45,I watch superman fly away,Chorus,Taylor Swift
Speak Now ,Superman (Taylor's Version),46,You've got a busy day today,Chorus,Taylor Swift
Speak Now ,Superman (Taylor's Version),47,"Go save the world, I'll be around",Chorus,Taylor Swift
Speak Now ,Superman (Taylor's Version),48,Forever and ever,Chorus,Taylor Swift
Speak Now ,Superman (Taylor's Version),49,And I watch superman fly away,Chorus,Taylor Swift
Speak Now ,Superman (Taylor's Version),50,"I swear, I'll be with you someday",Chorus,Taylor Swift
Speak Now ,Superman (Taylor's Version),51,I'll be right here on the ground,Chorus,Taylor Swift
Speak Now ,Superman (Taylor's Version),52,When you come back down,Chorus,Taylor Swift
Speak Now ,Superman (Taylor's Version),53,"La, la, la, la, la, la",Outro,Taylor Swift
Speak Now ,Superman (Taylor's Version),54,"La, la, la, la, la, la",Outro,Taylor Swift
Speak Now ,Superman (Taylor's Version),55,When you come back down,Outro,Taylor Swift
Speak Now ,Electric Touch (Taylor's Version) [From The Vault],1,"Just breathe, just relax, it'll be okay",Verse 1,Taylor Swift
Speak Now ,Electric Touch (Taylor's Version) [From The Vault],2,Just an hour 'til your car's in the driveway,Verse 1,Taylor Swift
Speak Now ,Electric Touch (Taylor's Version) [From The Vault],3,Just the first time ever hangin' out with you tonight,Verse 1,Taylor Swift
Speak Now ,Electric Touch (Taylor's Version) [From The Vault],4,I've got my money on things goin' badly,Verse 1,Taylor Swift
Speak Now ,Electric Touch (Taylor's Version) [From The Vault],5,Got a history of stories ending sadly,Verse 1,Taylor Swift
Speak Now ,Electric Touch (Taylor's Version) [From The Vault],6,Still hoping that the fire won't burn me,Verse 1,Taylor Swift
Speak Now ,Electric Touch (Taylor's Version) [From The Vault],7,"Just one time, just one time",Verse 1,Taylor Swift
Speak Now ,Electric Touch (Taylor's Version) [From The Vault],8,All I know is this could either break my heart or bring it back to life,Chorus,Taylor Swift
Speak Now ,Electric Touch (Taylor's Version) [From The Vault],9,Got a feelin' your electric touch could fill this ghost town up with life,Chorus,Taylor Swift
Speak Now ,Electric Touch (Taylor's Version) [From The Vault],10,"And I want you now, wanna need you forever",Chorus,Taylor Swift
Speak Now ,Electric Touch (Taylor's Version) [From The Vault],11,"In the heat of your electric touch, mmm",Chorus,Taylor Swift
Speak Now ,Electric Touch (Taylor's Version) [From The Vault],12,I've been left in the rain lost and pining,Verse 2,Taylor Swift
Speak Now ,Electric Touch (Taylor's Version) [From The Vault],13,I'm tryin' hard not to look like I'm trying,Verse 2,Taylor Swift
Speak Now ,Electric Touch (Taylor's Version) [From The Vault],14,"'Cause every time I tried hard for love, it fell apart (Woah)",Verse 2,Taylor Swift
Speak Now ,Electric Touch (Taylor's Version) [From The Vault],15,I've gotten used to no one callin' my phone,Verse 2,Taylor Swift
Speak Now ,Electric Touch (Taylor's Version) [From The Vault],16,I've grown accustomed to sleepin' alone,Verse 2,Taylor Swift
Speak Now ,Electric Touch (Taylor's Version) [From The Vault],17,"Still, I know that all it takes is to get it right",Verse 2,Taylor Swift
Speak Now ,Electric Touch (Taylor's Version) [From The Vault],18,"Just one time, just one time",Verse 2,Taylor Swift
Speak Now ,Electric Touch (Taylor's Version) [From The Vault],19,All I know is this could either break my heart or bring it back to life,Chorus,Taylor Swift
Speak Now ,Electric Touch (Taylor's Version) [From The Vault],20,Got a feelin' your electric touch could fill this ghost town up with life,Chorus,Taylor Swift
Speak Now ,Electric Touch (Taylor's Version) [From The Vault],21,"And I want you now, wanna need you forever",Chorus,Taylor Swift
Speak Now ,Electric Touch (Taylor's Version) [From The Vault],22,"In the heat of your electric touch, mmm",Chorus,Taylor Swift
Speak Now ,Electric Touch (Taylor's Version) [From The Vault],23,I was thinking just one time (Just one time),Bridge,Taylor Swift
Speak Now ,Electric Touch (Taylor's Version) [From The Vault],24,Maybe the stars align (Just one time),Bridge,Taylor Swift
Speak Now ,Electric Touch (Taylor's Version) [From The Vault],25,And maybe I call you mine,Bridge,Taylor Swift
Speak Now ,Electric Touch (Taylor's Version) [From The Vault],26,And you won't need space,Bridge,Taylor Swift
Speak Now ,Electric Touch (Taylor's Version) [From The Vault],27,Or string me along while you decide,Bridge,Taylor Swift
Speak Now ,Electric Touch (Taylor's Version) [From The Vault],28,And just one time (Just one time),Bridge,Taylor Swift
Speak Now ,Electric Touch (Taylor's Version) [From The Vault],29,Maybe the moment's right (The moment's right),Bridge,Taylor Swift
Speak Now ,Electric Touch (Taylor's Version) [From The Vault],30,It's 8:05 and I see two headlights,Bridge,Taylor Swift
Speak Now ,Electric Touch (Taylor's Version) [From The Vault],31,All I know is this could either break my heart or bring it back to life,Chorus,Taylor Swift
Speak Now ,Electric Touch (Taylor's Version) [From The Vault],32,Got a feelin' your electric touch (Ooh),Chorus,Taylor Swift
Speak Now ,Electric Touch (Taylor's Version) [From The Vault],33,All I know is this could either break my heart or bring it back to life,Chorus,Taylor Swift
Speak Now ,Electric Touch (Taylor's Version) [From The Vault],34,Got a feelin' your electric touch could fill this ghost town up with life (Life),Chorus,Taylor Swift
Speak Now ,Electric Touch (Taylor's Version) [From The Vault],35,"And I want you now, wanna need you forever",Chorus,Taylor Swift
Speak Now ,Electric Touch (Taylor's Version) [From The Vault],36,"In the heat of your electric touch, mmm",Chorus,Taylor Swift
Speak Now ,When Emma Falls In Love (Taylor's Version) [From The Vault],1,"When Emma falls in love, she paces the floor",Verse 1,Taylor Swift
Speak Now ,When Emma Falls In Love (Taylor's Version) [From The Vault],2,Closes the blinds and locks the door,Verse 1,Taylor Swift
Speak Now ,When Emma Falls In Love (Taylor's Version) [From The Vault],3,"When Emma falls in love, she calls up her mom",Verse 1,Taylor Swift
Speak Now ,When Emma Falls In Love (Taylor's Version) [From The Vault],4,Jokes about the ways that this one could go wrong,Verse 1,Taylor Swift
Speak Now ,When Emma Falls In Love (Taylor's Version) [From The Vault],5,She waits and takes her time,Verse 1,Taylor Swift
Speak Now ,When Emma Falls In Love (Taylor's Version) [From The Vault],6,'Cause Little Miss Sunshine always thinks it's gonna rain,Verse 1,Taylor Swift
