county_id,county_state,metro,ruc,economic,population,no_hs,high_school,some_college,bachelor,poverty,minor_poverty,home_income
2665,"La Salle County,TX",No,6,2,7437,0.317,0.425,0.126,0.131,0.296,0.355,40072
2666,"Lavaca County,TX",No,6,1,19832,0.147,0.412,0.274,0.167,0.135,0.222,51128
2667,"Lee County,TX",No,6,1,16879,0.161,0.368,0.313,0.159,0.123,0.178,55834
2668,"Leon County,TX",No,8,2,17041,0.176,0.388,0.273,0.164,0.156,0.244,47065
2669,"Liberty County,TX",Yes,1,0,80663,0.226,0.393,0.286,0.095,0.151,0.232,52577
2670,"Limestone County,TX",No,6,4,23427,0.189,0.349,0.322,0.14,0.222,0.33,43226
2671,"Lipscomb County,TX",No,9,2,3435,0.178,0.333,0.294,0.195,0.12,0.175,57332
2672,"Live Oak County,TX",No,8,2,12013,0.208,0.345,0.316,0.132,0.187,0.256,48814
2673,"Llano County,TX",No,7,5,20401,0.14,0.259,0.344,0.257,0.123,0.234,54019
2674,"Loving County,TX",No,9,4,114,0.227,0.2,0.573,0,0.033,0.096,78637
2675,"Lubbock County,TX",Yes,2,0,297803,0.142,0.263,0.305,0.291,0.176,0.203,50377
2676,"Lynn County,TX",Yes,2,1,5819,0.239,0.296,0.283,0.182,0.183,0.268,43436
2677,"McCulloch County,TX",No,7,0,8123,0.199,0.305,0.306,0.19,0.185,0.282,42719
2678,"McLennan County,TX",Yes,2,0,246148,0.157,0.276,0.331,0.237,0.189,0.234,48858
2679,"McMullen County,TX",No,9,2,772,0.097,0.431,0.239,0.233,0.111,0.159,64633
2680,"Madison County,TX",No,6,4,14040,0.2,0.387,0.276,0.136,0.179,0.234,45445
2681,"Marion County,TX",No,8,0,10152,0.165,0.407,0.279,0.149,0.219,0.34,38011
2682,"Martin County,TX",Yes,3,1,5455,0.229,0.311,0.256,0.204,0.136,0.196,56484
2683,"Mason County,TX",No,9,2,4127,0.118,0.327,0.355,0.2,0.127,0.234,49560
2684,"Matagorda County,TX",No,4,0,36734,0.217,0.317,0.299,0.167,0.184,0.278,48830
2685,"Maverick County,TX",No,5,4,57253,0.403,0.219,0.253,0.125,0.259,0.35,35594
2686,"Medina County,TX",Yes,1,0,48754,0.17,0.309,0.323,0.198,0.123,0.179,59304
2687,"Menard County,TX",No,9,1,2137,0.184,0.351,0.287,0.178,0.216,0.408,35881
2688,"Midland County,TX",Yes,3,2,159599,0.162,0.259,0.306,0.274,0.101,0.135,80189
2689,"Milam County,TX",No,6,1,24654,0.178,0.382,0.302,0.138,0.156,0.254,46720
2690,"Mills County,TX",No,9,1,4897,0.195,0.304,0.319,0.182,0.146,0.246,47068
2691,"Mitchell County,TX",No,7,4,8757,0.212,0.373,0.297,0.118,0.214,0.267,48529
2692,"Montague County,TX",No,6,2,19451,0.145,0.375,0.325,0.155,0.138,0.209,50542
2693,"Montgomery County,TX",Yes,1,0,537541,0.126,0.223,0.304,0.347,0.093,0.129,77598
2694,"Moore County,TX",No,7,3,21657,0.333,0.233,0.291,0.143,0.122,0.168,53785
2695,"Morris County,TX",No,6,3,12502,0.116,0.408,0.321,0.155,0.202,0.311,41418
2696,"Motley County,TX",No,9,1,1188,0.138,0.301,0.394,0.167,0.178,0.303,41009
2697,"Nacogdoches County,TX",No,5,0,65208,0.167,0.292,0.296,0.245,0.216,0.255,45357
2698,"Navarro County,TX",No,4,0,48435,0.217,0.294,0.327,0.161,0.2,0.277,46259
2699,"Newton County,TX",Yes,2,0,14119,0.163,0.417,0.331,0.089,0.223,0.292,43367
2700,"Nolan County,TX",No,6,0,15024,0.189,0.331,0.325,0.155,0.182,0.265,42522
2701,"Nueces County,TX",Yes,2,0,357047,0.176,0.289,0.32,0.215,0.162,0.226,53034
2702,"Ochiltree County,TX",No,7,2,10292,0.247,0.314,0.287,0.152,0.105,0.157,49845
2703,"Oldham County,TX",Yes,2,1,2080,0.143,0.334,0.297,0.225,0.13,0.254,56590
2704,"Orange County,TX",Yes,2,3,83671,0.117,0.388,0.343,0.153,0.134,0.201,56556
2705,"Palo Pinto County,TX",No,6,2,28280,0.161,0.36,0.314,0.165,0.159,0.25,46067
2706,"Panola County,TX",No,6,2,23497,0.163,0.335,0.347,0.155,0.157,0.259,51192
2707,"Parker County,TX",Yes,1,0,127545,0.109,0.288,0.335,0.268,0.083,0.115,73718
2708,"Parmer County,TX",No,7,1,9867,0.292,0.313,0.218,0.177,0.135,0.192,50539
2709,"Pecos County,TX",No,7,2,15764,0.305,0.365,0.233,0.098,0.195,0.243,47008
2710,"Polk County,TX",No,6,0,47407,0.198,0.367,0.295,0.14,0.15,0.247,46017
2711,"Potter County,TX",Yes,2,0,120682,0.226,0.316,0.31,0.148,0.197,0.277,41912
2712,"Presidio County,TX",No,7,4,7196,0.476,0.191,0.132,0.201,0.224,0.352,37738
2713,"Rains County,TX",No,8,0,11374,0.152,0.418,0.312,0.117,0.145,0.237,47572
2714,"Randall County,TX",Yes,2,0,130311,0.081,0.219,0.379,0.32,0.085,0.114,69600
2715,"Reagan County,TX",No,6,2,3688,0.202,0.385,0.307,0.106,0.1,0.135,65273
2716,"Real County,TX",No,9,5,3374,0.153,0.282,0.359,0.206,0.181,0.356,39506
2717,"Red River County,TX",No,6,1,12356,0.155,0.402,0.317,0.126,0.182,0.286,42233
2718,"Reeves County,TX",No,7,2,15064,0.361,0.276,0.255,0.108,0.215,0.219,45341
2719,"Refugio County,TX",No,6,2,7253,0.193,0.367,0.322,0.118,0.163,0.255,44821
2720,"Roberts County,TX",No,9,0,917,0.09,0.277,0.37,0.263,0.078,0.102,67470
2721,"Robertson County,TX",Yes,3,2,16827,0.162,0.367,0.31,0.161,0.158,0.256,44917
2722,"Rockwall County,TX",Yes,1,0,91061,0.079,0.196,0.323,0.403,0.051,0.069,102858
2723,"Runnels County,TX",No,6,1,10319,0.215,0.349,0.253,0.183,0.169,0.239,42205
2724,"Rusk County,TX",Yes,3,2,53482,0.199,0.315,0.341,0.145,0.164,0.208,49788
2725,"Sabine County,TX",No,8,3,10513,0.137,0.39,0.313,0.16,0.176,0.285,40641
2726,"San Augustine County,TX",No,9,0,8422,0.192,0.39,0.285,0.133,0.222,0.343,38826
2727,"San Jacinto County,TX",No,8,0,27578,0.161,0.495,0.235,0.109,0.175,0.284,47028
2728,"San Patricio County,TX",Yes,2,0,66627,0.205,0.327,0.319,0.149,0.173,0.261,53559
2729,"San Saba County,TX",No,7,1,5981,0.258,0.338,0.26,0.144,0.168,0.28,43827
2730,"Schleicher County,TX",No,8,2,3124,0.215,0.24,0.38,0.165,0.165,0.238,47317
2731,"Scurry County,TX",No,7,2,17179,0.222,0.323,0.29,0.165,0.158,0.213,53059
2732,"Shackelford County,TX",No,8,2,3317,0.154,0.226,0.371,0.249,0.134,0.205,57126
2733,"Shelby County,TX",No,7,3,25421,0.25,0.334,0.272,0.145,0.206,0.301,41961
2734,"Sherman County,TX",No,9,1,3062,0.235,0.278,0.29,0.197,0.121,0.159,57052
2735,"Smith County,TX",Yes,3,0,222310,0.148,0.242,0.352,0.258,0.15,0.222,56848
2736,"Somervell County,TX",Yes,1,0,8704,0.122,0.345,0.294,0.239,0.097,0.142,63929
2737,"Starr County,TX",No,4,0,63281,0.485,0.25,0.162,0.103,0.332,0.453,30490
2738,"Stephens County,TX",No,7,2,9405,0.229,0.298,0.306,0.166,0.194,0.304,43115
2739,"Sterling County,TX",No,8,2,1291,0.141,0.459,0.242,0.159,0.126,0.173,59064
2740,"Stonewall County,TX",No,9,2,1400,0.106,0.436,0.322,0.137,0.146,0.178,46915
2741,"Sutton County,TX",No,7,2,3907,0.247,0.299,0.276,0.177,0.142,0.226,54774
2742,"Swisher County,TX",No,6,1,7529,0.268,0.317,0.287,0.128,0.192,0.292,43084
2743,"Tarrant County,TX",Yes,1,0,1983853,0.144,0.24,0.302,0.315,0.121,0.168,66059
2744,"Taylor County,TX",Yes,3,0,135470,0.116,0.301,0.337,0.245,0.16,0.221,48040
2745,"Terrell County,TX",No,9,4,867,0.185,0.29,0.371,0.153,0.189,0.228,41413
2746,"Terry County,TX",No,6,2,12624,0.316,0.316,0.248,0.12,0.224,0.326,41268
2747,"Throckmorton County,TX",No,9,1,1560,0.147,0.369,0.294,0.19,0.143,0.243,42701
2748,"Titus County,TX",No,7,3,32547,0.242,0.327,0.272,0.159,0.186,0.297,45604
2749,"Tom Green County,TX",Yes,3,0,116212,0.143,0.305,0.31,0.242,0.155,0.237,51393
2750,"Travis County,TX",Yes,1,4,1172796,0.109,0.168,0.237,0.486,0.12,0.152,76255
2751,"Trinity County,TX",No,7,5,14570,0.166,0.375,0.331,0.128,0.177,0.303,40486
2752,"Tyler County,TX",No,6,4,21524,0.156,0.442,0.277,0.125,0.182,0.264,44041
2753,"Upshur County,TX",Yes,3,0,40487,0.157,0.341,0.332,0.17,0.159,0.211,48554
2754,"Upton County,TX",No,8,2,3578,0.218,0.401,0.283,0.099,0.142,0.202,53867
2755,"Uvalde County,TX",No,6,0,26881,0.276,0.269,0.297,0.158,0.229,0.35,39725
2756,"Val Verde County,TX",No,5,4,48923,0.318,0.238,0.259,0.186,0.189,0.289,44276
2757,"Van Zandt County,TX",No,6,1,54043,0.165,0.333,0.332,0.171,0.156,0.208,51152
2758,"Victoria County,TX",Yes,3,2,91049,0.168,0.304,0.327,0.201,0.154,0.214,51646
2759,"Walker County,TX",No,4,4,71094,0.149,0.386,0.259,0.206,0.261,0.283,43681
2760,"Waller County,TX",Yes,1,3,48992,0.192,0.324,0.286,0.199,0.159,0.199,59807
2761,"Ward County,TX",No,6,2,11420,0.213,0.352,0.299,0.136,0.139,0.177,53621
2762,"Washington County,TX",No,6,3,34672,0.142,0.326,0.282,0.25,0.138,0.195,54332
2763,"Webb County,TX",Yes,2,0,268124,0.327,0.264,0.225,0.184,0.257,0.346,44919
2764,"Wharton County,TX",No,4,0,41450,0.217,0.295,0.317,0.171,0.168,0.26,48040
2765,"Wheeler County,TX",No,9,2,5456,0.187,0.299,0.348,0.166,0.14,0.209,48018
2766,"Wichita County,TX",Yes,3,2,131676,0.135,0.316,0.318,0.23,0.178,0.224,47477
2767,"Wilbarger County,TX",No,6,4,12986,0.215,0.337,0.288,0.161,0.153,0.236,44735
2768,"Willacy County,TX",No,6,0,21775,0.341,0.365,0.193,0.101,0.35,0.445,33171
2769,"Williamson County,TX",Yes,1,0,509647,0.068,0.204,0.317,0.411,0.064,0.079,87817
2770,"Wilson County,TX",Yes,1,1,47307,0.134,0.359,0.302,0.205,0.109,0.146,71207
2771,"Winkler County,TX",No,6,2,7709,0.33,0.279,0.296,0.095,0.141,0.201,56781
2772,"Wise County,TX",Yes,1,2,63714,0.149,0.338,0.338,0.175,0.099,0.141,66387
2773,"Wood County,TX",No,6,0,43502,0.152,0.342,0.342,0.164,0.153,0.249,48384
2774,"Yoakum County,TX",No,7,2,8453,0.318,0.288,0.23,0.163,0.121,0.163,61560
2775,"Young County,TX",No,7,2,18165,0.162,0.351,0.29,0.196,0.139,0.204,49301
2776,"Zapata County,TX",No,6,2,14289,0.4,0.295,0.201,0.104,0.321,0.491,33160
2777,"Zavala County,TX",No,7,0,12046,0.38,0.313,0.22,0.086,0.32,0.445,30076
2778,"Beaver County,UT",No,7,5,6489,0.097,0.351,0.348,0.204,0.094,0.137,55940
2779,"Box Elder County,UT",Yes,2,3,52494,0.068,0.309,0.39,0.233,0.073,0.092,62689
2780,"Cache County,UT",Yes,3,3,120514,0.069,0.203,0.35,0.378,0.129,0.116,60315
2781,"Carbon County,UT",No,7,2,20519,0.092,0.272,0.473,0.164,0.144,0.17,51394
2782,"Daggett County,UT",No,9,4,1059,0.038,0.414,0.423,0.124,0.065,0.074,58910
2783,"Davis County,UT",Yes,2,4,334760,0.045,0.209,0.371,0.375,0.057,0.064,84381
2784,"Duchesne County,UT",No,7,2,19934,0.121,0.366,0.369,0.144,0.119,0.136,60767
2785,"Emery County,UT",No,7,2,10364,0.061,0.339,0.453,0.147,0.125,0.166,54213
2786,"Garfield County,UT",No,9,5,5019,0.08,0.356,0.32,0.244,0.112,0.191,51028
2787,"Grand County,UT",No,7,5,9525,0.092,0.284,0.347,0.277,0.113,0.162,50750
2788,"Iron County,UT",No,4,4,49072,0.072,0.252,0.385,0.291,0.144,0.164,51393
2789,"Juab County,UT",Yes,2,0,10857,0.078,0.373,0.379,0.171,0.085,0.107,65379
2790,"Kane County,UT",No,6,5,7304,0.072,0.24,0.415,0.273,0.105,0.145,52355
2791,"Millard County,UT",No,7,0,12687,0.113,0.31,0.352,0.224,0.113,0.147,58644
2792,"Morgan County,UT",Yes,2,0,11044,0.024,0.177,0.404,0.395,0.04,0.038,98875
2793,"Piute County,UT",No,9,1,1469,0.131,0.43,0.249,0.189,0.186,0.308,40387
2794,"Rich County,UT",No,8,5,2333,0.014,0.306,0.435,0.244,0.089,0.114,60695
2795,"Salt Lake County,UT",Yes,1,0,1104564,0.096,0.228,0.332,0.345,0.09,0.104,73619
2796,"San Juan County,UT",No,7,2,15167,0.162,0.306,0.348,0.184,0.226,0.268,42982
2797,"Sanpete County,UT",No,6,4,29071,0.103,0.277,0.432,0.188,0.148,0.163,52910
2798,"Sevier County,UT",No,7,0,21052,0.101,0.331,0.397,0.171,0.12,0.156,54339
2799,"Summit County,UT",No,4,5,39801,0.051,0.15,0.245,0.553,0.062,0.058,105374
2800,"Tooele County,UT",Yes,1,4,64064,0.09,0.303,0.377,0.23,0.068,0.074,73584
2801,"Uintah County,UT",No,7,2,35699,0.139,0.352,0.362,0.147,0.115,0.135,63631
2802,"Utah County,UT",Yes,2,0,578084,0.058,0.163,0.378,0.401,0.094,0.075,75296
2803,"Wasatch County,UT",No,6,5,29298,0.049,0.204,0.34,0.406,0.053,0.064,85380
2804,"Washington County,UT",Yes,3,5,156782,0.075,0.233,0.415,0.277,0.097,0.117,57069
2805,"Wayne County,UT",No,9,4,2701,0.115,0.219,0.414,0.252,0.129,0.172,47175
2806,"Weber County,UT",Yes,2,4,244774,0.097,0.294,0.371,0.238,0.094,0.113,68106
2807,"Addison County,VT",No,6,0,36897,0.071,0.305,0.257,0.367,0.089,0.096,68878
2808,"Bennington County,VT",No,6,5,36090,0.081,0.293,0.268,0.357,0.114,0.165,52510
2809,"Caledonia County,VT",No,7,0,30547,0.091,0.361,0.268,0.281,0.125,0.151,50368
2810,"Chittenden County,VT",Yes,3,0,160989,0.059,0.192,0.242,0.507,0.104,0.08,74240
2811,"Essex County,VT",No,9,4,6215,0.142,0.455,0.247,0.156,0.155,0.241,43671
2812,"Franklin County,VT",Yes,3,0,48783,0.092,0.382,0.289,0.237,0.111,0.131,61129
2813,"Grand Isle County,VT",Yes,3,5,6969,0.057,0.281,0.27,0.392,0.082,0.124,67746
2814,"Lamoille County,VT",No,8,5,25138,0.074,0.251,0.302,0.373,0.11,0.13,60230
2815,"Orange County,VT",No,9,5,28909,0.082,0.355,0.272,0.291,0.102,0.129,62300
2816,"Orleans County,VT",No,7,5,26954,0.124,0.383,0.276,0.216,0.122,0.167,48688
2817,"Rutland County,VT",No,4,5,59661,0.077,0.351,0.269,0.303,0.104,0.135,51723
2818,"Washington County,VT",No,4,4,58637,0.066,0.273,0.247,0.415,0.108,0.123,61808
2819,"Windham County,VT",No,7,5,43343,0.066,0.302,0.246,0.386,0.12,0.161,54441
2820,"Windsor County,VT",No,7,5,55616,0.068,0.301,0.268,0.363,0.096,0.113,57438
2821,"Accomack County,VA",No,8,3,32864,0.187,0.388,0.239,0.185,0.173,0.27,42879
2822,"Albemarle County,VA",Yes,3,4,105070,0.086,0.166,0.213,0.535,0.087,0.096,80392
2823,"Alleghany County,VA",No,6,3,15465,0.144,0.4,0.302,0.154,0.148,0.211,46538
2824,"Amelia County,VA",Yes,1,0,12838,0.165,0.392,0.285,0.159,0.099,0.132,57280
2825,"Amherst County,VA",Yes,2,4,31963,0.148,0.357,0.303,0.192,0.13,0.185,50580
2826,"Appomattox County,VA",Yes,2,0,15500,0.159,0.345,0.299,0.198,0.135,0.194,51131
2827,"Arlington County,VA",Yes,1,4,227359,0.059,0.081,0.114,0.746,0.063,0.073,120950
2828,"Augusta County,VA",Yes,3,0,74578,0.126,0.382,0.257,0.235,0.09,0.122,60556
2829,"Bath County,VA",No,8,5,4441,0.128,0.413,0.31,0.149,0.107,0.148,50564
2830,"Bedford County,VA",Yes,2,0,77474,0.102,0.313,0.296,0.289,0.104,0.131,61186
2831,"Bland County,VA",No,8,3,6511,0.085,0.399,0.343,0.174,0.141,0.15,47681
2832,"Botetourt County,VA",Yes,2,0,33254,0.074,0.323,0.316,0.287,0.074,0.086,71874
2833,"Brunswick County,VA",No,6,0,16770,0.21,0.375,0.272,0.143,0.225,0.27,41803
2834,"Buchanan County,VA",No,9,2,22531,0.297,0.361,0.236,0.106,0.276,0.324,32144
2835,"Buckingham County,VA",Yes,3,4,17036,0.221,0.438,0.228,0.113,0.202,0.249,45889
2836,"Campbell County,VA",Yes,2,0,55219,0.14,0.315,0.319,0.225,0.113,0.166,51525
2837,"Caroline County,VA",Yes,1,4,29912,0.144,0.375,0.281,0.201,0.097,0.152,67335
2838,"Carroll County,VA",No,7,0,29832,0.192,0.363,0.314,0.131,0.157,0.23,41517
2839,"Charles City County,VA",Yes,1,0,7056,0.214,0.387,0.266,0.133,0.123,0.188,56872
2840,"Charlotte County,VA",No,8,0,12181,0.161,0.436,0.301,0.102,0.193,0.297,41382
2841,"Chesterfield County,VA",Yes,1,0,335547,0.079,0.234,0.288,0.399,0.076,0.099,80734
2842,"Clarke County,VA",Yes,1,0,14306,0.113,0.289,0.276,0.322,0.065,0.08,84021
2843,"Craig County,VA",Yes,2,5,5128,0.075,0.431,0.31,0.185,0.119,0.212,50858
2844,"Culpeper County,VA",Yes,1,0,49804,0.148,0.302,0.303,0.247,0.087,0.113,72111
2845,"Cumberland County,VA",No,8,0,9844,0.19,0.349,0.286,0.175,0.157,0.252,46300
2846,"Dickenson County,VA",No,9,2,15114,0.245,0.371,0.284,0.1,0.252,0.287,35047
2847,"Dinwiddie County,VA",Yes,1,0,28330,0.164,0.374,0.29,0.172,0.125,0.178,57257
2848,"Essex County,VA",No,6,5,11043,0.172,0.377,0.286,0.165,0.137,0.234,50785
2849,"Fairfax County,VA",Yes,1,0,1133292,0.079,0.128,0.182,0.611,0.061,0.072,122035
2850,"Fauquier County,VA",Yes,1,0,68460,0.078,0.268,0.296,0.359,0.061,0.068,93462
2851,"Floyd County,VA",Yes,3,1,15598,0.145,0.335,0.298,0.223,0.123,0.183,48315
2852,"Fluvanna County,VA",Yes,3,0,26234,0.09,0.241,0.324,0.345,0.069,0.09,73463
2853,"Franklin County,VA",Yes,2,0,56212,0.13,0.348,0.316,0.205,0.153,0.23,53522
2854,"Frederick County,VA",Yes,3,0,83957,0.114,0.326,0.28,0.281,0.07,0.098,77684
2855,"Giles County,VA",Yes,3,3,16879,0.118,0.375,0.325,0.182,0.124,0.18,50591
2856,"Gloucester County,VA",Yes,1,0,37107,0.109,0.332,0.331,0.228,0.091,0.134,70938
2857,"Goochland County,VA",Yes,1,0,22352,0.091,0.257,0.26,0.392,0.067,0.079,89331
2858,"Grayson County,VA",No,9,1,15772,0.179,0.396,0.3,0.125,0.184,0.275,37550
2859,"Greene County,VA",Yes,3,0,19211,0.136,0.307,0.279,0.278,0.081,0.122,67498
2860,"Greensville County,VA",No,6,3,11682,0.24,0.411,0.26,0.09,0.267,0.272,43533
2861,"Halifax County,VA",No,6,0,35051,0.181,0.37,0.291,0.159,0.145,0.224,43096
2862,"Hanover County,VA",Yes,1,0,103582,0.069,0.256,0.283,0.392,0.052,0.062,91028
2863,"Henrico County,VA",Yes,1,0,322574,0.085,0.217,0.268,0.429,0.09,0.126,68581
2864,"Henry County,VA",No,4,0,52066,0.212,0.343,0.318,0.128,0.2,0.28,36471
2865,"Highland County,VA",No,8,0,2231,0.131,0.357,0.281,0.231,0.127,0.212,45089
2866,"Isle of Wight County,VA",Yes,1,3,36195,0.125,0.27,0.323,0.282,0.092,0.121,72993
2867,"James City County,VA",Yes,1,5,72916,0.05,0.187,0.268,0.496,0.07,0.093,86541
2868,"King and Queen County,VA",No,8,0,7034,0.14,0.396,0.267,0.198,0.122,0.193,51124
2869,"King George County,VA",No,6,4,25524,0.065,0.28,0.309,0.346,0.068,0.091,86619
2870,"King William County,VA",Yes,1,3,16394,0.102,0.361,0.333,0.204,0.073,0.102,68724
2871,"Lancaster County,VA",No,9,5,10878,0.111,0.304,0.277,0.309,0.123,0.241,52814
2872,"Lee County,VA",No,8,4,24438,0.243,0.339,0.305,0.114,0.248,0.325,34796
2873,"Loudoun County,VA",Yes,1,0,372780,0.065,0.124,0.203,0.608,0.036,0.036,140382
2874,"Louisa County,VA",No,8,5,35014,0.158,0.339,0.268,0.234,0.113,0.149,63714
2875,"Lunenburg County,VA",No,9,4,12435,0.224,0.398,0.273,0.106,0.182,0.248,41421
2876,"Madison County,VA",No,8,0,13154,0.13,0.359,0.269,0.242,0.101,0.161,60450
2877,"Mathews County,VA",Yes,1,5,8815,0.094,0.32,0.307,0.28,0.093,0.166,61764
2878,"Mecklenburg County,VA",No,7,0,31145,0.194,0.318,0.304,0.184,0.187,0.298,44832
2879,"Middlesex County,VA",No,8,5,10734,0.14,0.322,0.32,0.218,0.127,0.229,54871
2880,"Montgomery County,VA",Yes,3,4,97282,0.075,0.222,0.245,0.458,0.241,0.146,52538
2881,"Nelson County,VA",Yes,3,5,14850,0.144,0.315,0.221,0.321,0.123,0.199,56690
2882,"New Kent County,VA",Yes,1,0,20632,0.072,0.33,0.313,0.284,0.052,0.073,90858
2883,"Northampton County,VA",No,8,0,12024,0.178,0.359,0.247,0.216,0.188,0.3,43157
2884,"Northumberland County,VA",No,9,5,12240,0.094,0.324,0.297,0.285,0.148,0.27,55418
2885,"Nottoway County,VA",No,6,4,15549,0.218,0.379,0.275,0.127,0.224,0.279,46368
2886,"Orange County,VA",No,6,0,35246,0.116,0.349,0.293,0.243,0.094,0.129,63681
2887,"Page County,VA",No,6,5,23812,0.186,0.443,0.232,0.139,0.139,0.19,49073
2888,"Patrick County,VA",No,8,3,17967,0.206,0.349,0.306,0.139,0.155,0.227,42862
2889,"Pittsylvania County,VA",No,4,0,61960,0.18,0.353,0.328,0.139,0.164,0.223,44710
2890,"Powhatan County,VA",Yes,1,4,28498,0.098,0.303,0.311,0.288,0.069,0.081,88475
2891,"Prince Edward County,VA",No,6,4,23010,0.133,0.327,0.258,0.281,0.2,0.279,48450
2892,"Prince George County,VA",Yes,1,4,37557,0.1,0.326,0.333,0.24,0.089,0.113,68133
2893,"Prince William County,VA",Yes,1,0,447094,0.115,0.207,0.277,0.401,0.064,0.087,106200
2894,"Pulaski County,VA",Yes,3,3,34347,0.138,0.327,0.341,0.194,0.146,0.205,50834
2895,"Rappahannock County,VA",Yes,1,5,7393,0.11,0.287,0.273,0.329,0.087,0.136,71035
2896,"Richmond County,VA",No,9,4,8922,0.176,0.388,0.279,0.157,0.159,0.225,49399
2897,"Roanoke County,VA",Yes,2,0,93462,0.078,0.255,0.319,0.348,0.067,0.084,68734
2898,"Rockbridge County,VA",No,6,0,22510,0.135,0.335,0.265,0.265,0.12,0.167,53413
2899,"Rockingham County,VA",Yes,3,0,78944,0.165,0.348,0.228,0.259,0.087,0.093,61375
2900,"Russell County,VA",No,7,0,27686,0.207,0.361,0.297,0.135,0.215,0.217,38966
2901,"Scott County,VA",Yes,2,1,22271,0.188,0.372,0.296,0.144,0.185,0.245,40161
2902,"Shenandoah County,VA",No,6,3,42871,0.131,0.38,0.288,0.201,0.104,0.149,55283
2903,"Smyth County,VA",No,7,3,31252,0.169,0.379,0.309,0.143,0.204,0.252,40972
2904,"Southampton County,VA",No,6,4,18094,0.16,0.304,0.358,0.178,0.147,0.202,52741
2905,"Spotsylvania County,VA",Yes,1,0,129867,0.098,0.296,0.291,0.315,0.075,0.101,86695
